timestamp,latitude,longitude,altitude,fix_type,satellites_in_use,course
[0, 44, 21.0],38.64683766666667,-90.3049755,174.2,3,9,0.0
[0, 44, 22.0],38.64683983333333,-90.30497666666666,174.2,3,9,0.0
[0, 44, 23.0],38.6468405,-90.304976,174.0,3,9,0.0
[0, 44, 24.0],38.646839666666665,-90.3049745,174.1,3,9,0.0
[0, 44, 25.0],38.64684033333333,-90.30497416666667,174.3,3,9,0.0
[0, 44, 26.0],38.64684233333333,-90.304975,174.1,3,8,0.0
[0, 44, 27.0],38.646843833333335,-90.30497583333333,173.9,3,8,0.0
[0, 44, 28.0],38.64684416666667,-90.30497583333333,173.7,3,8,0.0
[0, 44, 29.0],38.64684483333333,-90.30497516666667,173.8,3,8,0.0
[0, 44, 30.0],38.64684616666667,-90.30497566666666,174.0,3,8,0.0
[0, 44, 31.0],38.646848,-90.30497733333333,173.9,3,8,0.0
[0, 44, 32.0],38.64685016666667,-90.304978,173.4,3,8,0.0
[0, 44, 33.0],38.64685133333333,-90.304978,173.4,3,8,0.0
[0, 44, 34.0],38.646851166666664,-90.30497716666666,173.4,3,8,0.0
[0, 44, 35.0],38.64685266666667,-90.30497733333333,173.5,3,8,0.0
[0, 44, 36.0],38.646853666666665,-90.3049765,173.3,3,8,0.0
[0, 44, 37.0],38.646854166666664,-90.30497533333333,173.2,3,8,0.0
[0, 44, 38.0],38.646854833333336,-90.30497483333333,173.2,3,8,0.0
[0, 44, 39.0],38.64685516666667,-90.30497466666667,173.4,3,8,0.0
[0, 46, 5.0],38.646921,-90.30495933333333,166.7,3,8,0.0
[0, 46, 6.0],38.646921,-90.30495916666666,166.7,3,8,0.0
[0, 46, 7.0],38.64692083333333,-90.30496033333333,166.7,3,8,0.0
[0, 46, 8.0],38.6469195,-90.30496116666667,166.8,3,8,0.0
[0, 46, 9.0],38.64691883333333,-90.30495816666667,167.1,3,8,0.0
[0, 46, 10.0],38.646918,-90.30495683333334,167.1,3,8,0.0
